learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,6.162873262383073e-05,6.276890371736954e-05,6.608395057838834e-06
0.0001,0.5,0.5,5.6544699418736855e-05,9.029211514643976e-05,5.003585592078252e-06
