learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,9.168213466637098e-05,5.8002001424029004e-05,4.578022199552834e-06
0.0001,0.5,0.5,5.7191060818695405e-05,8.382839996556868e-05,6.021590433391566e-06
