learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,0.00012129782840020198,6.826077378718765e-05,3.910422627484422e-06
0.0001,0.5,0.5,6.991579994064523e-05,9.511156986263813e-05,4.546593640242236e-06
