learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,7.051318277717655e-05,4.682184942339518e-05,4.178837826884774e-06
0.0001,0.5,0.5,6.0325368735902885e-05,7.128563629521523e-05,4.2413248060313435e-06
