learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,0.0001559425882078358,7.616332095494727e-05,8.24323908332758e-06
0.0001,0.5,0.5,0.00012778138034263975,9.888134354696376e-05,5.600737317479343e-06
