learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,5.2410353987397684e-05,3.0785477292738506e-05,5.273866737098842e-06
0.0001,0.5,0.5,4.7587020731043594e-05,4.551675590391824e-05,4.877601384123409e-06
