learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.1325565380975604,0.8124509900808334,0.4197555700341323
0.0001,0.001,2,0.13800913281738758,0.143900316208601,0.43255145723880994
0.0001,0.001,3,0.1459217555820942,0.02769313962198794,0.4452535022584846
0.0001,0.001,4,0.10208110883831978,116.04331588745117,0.36299366505074426
0.0001,0.001,5,0.13688513450324535,68.91491413116455,0.4376715072220721
0.0001,0.001,6,0.10156536940485239,23.802760362625122,0.37669257823619956
0.0001,0.001,7,0.1257687984034419,14.332882642745972,0.4212490215395991
0.0001,0.001,-1,0.13076837453991175,1.0382695719599724,0.42075474959427667
0.0001,0.01,1,0.13137185387313366,0.810839094221592,0.4356019447434965
0.0001,0.01,2,0.14400013722479343,0.14388510026037693,0.4349789886737419
0.0001,0.01,3,0.15093124378472567,0.027594634797424078,0.4511016396861448
0.0001,0.01,4,0.03265484282746911,8.806128978729248,0.21148075662596408
0.0001,0.01,5,0.15026669576764107,18.492684364318848,0.45220484091683943
0.0001,0.01,6,0.11105496622622013,10.003872513771057,0.3844045711189555
0.0001,0.01,7,0.05969595396891236,4.727823853492737,0.27898904906933236
0.0001,0.01,-1,0.1072701346129179,0.5839847549796104,0.37169125228731176
0.0001,0.1,1,0.1399072017520666,0.8040600940585136,0.42706362996263536
0.0001,0.1,2,0.14274991024285555,0.13958066515624523,0.4378266748744025
0.0001,0.1,3,0.14367906749248505,0.027092687785625458,0.4391372696192132
0.0001,0.1,4,0.0540783922187984,1.6809844672679901,0.27730734548885955
0.0001,0.1,5,0.2385684046894312,56.2178750038147,0.5515522353224341
0.0001,0.1,6,0.15113545395433903,1.102668784558773,0.4506220332459546
0.0001,0.1,7,0.1055996511131525,0.7409436255693436,0.37430868308484866
0.0001,0.1,-1,0.08557272050529718,0.42864083126187325,0.3368913347540838
0.0001,1.0,1,0.13286381401121616,0.7229041829705238,0.4310187726597172
0.0001,1.0,2,0.13848792389035225,0.1163529371842742,0.4153528039051835
0.0001,1.0,3,0.1199869466945529,0.024760179920122027,0.3940323218892547
0.0001,1.0,4,0.3237275928258896,17.549291610717773,0.655966348823677
0.0001,1.0,5,0.41892264410853386,6.2107269167900085,0.7552842540182416
0.0001,1.0,6,0.2551772892475128,16.387794017791748,0.5756507092562866
0.0001,1.0,7,0.24659531563520432,6.860971510410309,0.5900016895822293
0.0001,1.0,-1,0.07487237546592951,0.05682608066126704,0.32104603837360085
0.0001,10.0,1,0.12301708105951548,0.45563291758298874,0.40313488500836725
0.0001,10.0,2,0.15326307900249958,0.027018501423299313,0.4542251201818615
0.0001,10.0,3,0.12516578566282988,0.01089638564735651,0.405953508596102
0.0001,10.0,4,0.5978913828730583,4.002896100282669,0.8916543630699456
0.0001,10.0,5,0.5065462589263916,4.633983910083771,0.8225516007031259
0.0001,10.0,6,0.5372324772179127,0.6169042140245438,0.8418562529944288
0.0001,10.0,7,0.431683748960495,0.22697291895747185,0.750268392742843
0.0001,10.0,-1,0.21751267462968826,0.006385359680280089,0.5253819031852216
0.0001,0.0,,0.15096732415258884,,0.44508420172584934
