learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.13761407416313887,0.8166415095329285,0.42999877650711665
0.0001,0.001,2,0.13517468981444836,0.14344863407313824,0.42668246378245056
0.0001,0.001,3,0.09544585831463337,0.036663754377514124,0.35508139395857036
0.0001,0.001,4,0.03900282457470894,77.56078815460205,0.23224581210036768
0.0001,0.001,5,0.1368606761097908,71.25335597991943,0.4207659089350135
0.0001,0.001,6,0.10549306962639093,24.726665019989014,0.37564644283535686
0.0001,0.001,7,0.06995153706520796,15.229853510856628,0.3075913848594898
0.0001,0.001,-1,0.18141746893525124,1.0287957713007927,0.4880176608126615
0.0001,0.01,1,0.14981852006167173,0.8112398535013199,0.4496432730408955
0.0001,0.01,2,0.13017325848340988,0.14298351481556892,0.41926165713144864
0.0001,0.01,3,0.11042744014412165,0.03665088675916195,0.38925245226615324
0.0001,0.01,4,0.03945524338632822,7.709375858306885,0.23110890702955528
0.0001,0.01,5,0.0790479127317667,11.917015552520752,0.32941617352654823
0.0001,0.01,6,0.04488259833306074,6.480072379112244,0.23896576930785599
0.0001,0.01,7,0.15128632448613644,7.814871788024902,0.44358522694037783
0.0001,0.01,-1,0.1862146221101284,0.9090343415737152,0.4904744674879219
0.0001,0.1,1,0.1277661146596074,0.8053126037120819,0.40796160290765277
0.0001,0.1,2,0.13848044723272324,0.1414114534854889,0.440253507698153
0.0001,0.1,3,0.1500920131802559,0.03594071976840496,0.439332984471652
0.0001,0.1,4,0.05834290478378534,1.8003665208816528,0.27385595580746835
0.0001,0.1,5,0.25606745667755604,50.039602279663086,0.5881040980570492
0.0001,0.1,6,0.13075851555913687,1.26650832593441,0.4287899228647502
0.0001,0.1,7,0.16623326018452644,0.745796412229538,0.47987214651409377
0.0001,0.1,-1,0.047182437498122454,0.24132674746215343,0.2477251786881572
0.0001,1.0,1,0.14353457652032375,0.7254662588238716,0.44020443338757714
0.0001,1.0,2,0.11132278200238943,0.11945306975394487,0.3882768307268811
0.0001,1.0,3,0.14219386782497168,0.03159906272776425,0.4335060065781567
0.0001,1.0,4,0.32433708757162094,13.514718174934387,0.6567526065108756
0.0001,1.0,5,0.28316638618707657,11.960317730903625,0.6299801219843993
0.0001,1.0,6,0.2858319878578186,10.971890568733215,0.6159924639303527
0.0001,1.0,7,0.2758096121251583,5.86620032787323,0.6169079331926939
0.0001,1.0,-1,0.09895797446370125,0.05005909875035286,0.3600292921544551
0.0001,10.0,1,0.11351859290152788,0.4437915235757828,0.3921226028200015
0.0001,10.0,2,0.11755627486854792,0.02489047055132687,0.39791174042511984
0.0001,10.0,3,0.040108786430209875,0.008040884567890316,0.23139258321642142
0.0001,10.0,4,0.5156006626784801,3.1392411291599274,0.8246951650723326
0.0001,10.0,5,0.3977319598197937,2.314537912607193,0.7304056118338002
0.0001,10.0,6,0.48681699484586716,0.56645817309618,0.7978288640254363
0.0001,10.0,7,0.4612581878900528,0.2579012084752321,0.7673825832112238
0.0001,10.0,-1,0.22128391452133656,0.007541031460277736,0.5438538320454985
0.0001,0.0,,0.12409070041030645,,0.4095048198271699
