learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.08464417420327663,0.7700534537434578,0.33861272175367657
0.0001,0.001,2,0.1491675153374672,0.1321884971112013,0.44590542019960955
0.0001,0.001,3,0.12763093318790197,0.028598805889487267,0.406763120451002
0.0001,0.001,4,0.09166225045919418,97.08546161651611,0.3575735567033017
0.0001,0.001,5,0.15350992791354656,62.873419761657715,0.4631463637691896
0.0001,0.001,6,0.05839860672131181,21.25538158416748,0.2854008095286406
0.0001,0.001,7,0.06550673814490438,6.064867913722992,0.3038723422415486
0.0001,0.001,-1,0.06063625821843743,0.6562944799661636,0.2775120130894883
0.0001,0.01,1,0.10136053059250116,0.771021880209446,0.3698422439474953
0.0001,0.01,2,0.13651537336409092,0.13208191841840744,0.43184174538350945
0.0001,0.01,3,0.11389302369207144,0.02835950697772205,0.3885177672761246
0.0001,0.01,4,0.054624231066554785,14.568331241607666,0.26674362162268356
0.0001,0.01,5,0.12310607172548771,13.899863958358765,0.39778577554254685
0.0001,0.01,6,0.16498109884560108,10.9688138961792,0.4663420482374027
0.0001,0.01,7,0.050426386296749115,4.3309595584869385,0.2631854660617135
0.0001,0.01,-1,0.0371288200840354,0.5911466330289841,0.22887299891301172
0.0001,0.1,1,0.12881924211978912,0.7624185904860497,0.4187770311031339
0.0001,0.1,2,0.138394876383245,0.13017567060887814,0.43047251957798965
0.0001,0.1,3,0.08531581237912178,0.02814299869351089,0.3510445523135372
0.0001,0.1,4,0.06785730039700866,1.9025592654943466,0.3021766315651446
0.0001,0.1,5,0.17193937301635742,1.822296068072319,0.49261072055903354
0.0001,0.1,6,0.15486601926386356,0.9524314254522324,0.4544804335899106
0.0001,0.1,7,0.08287359215319157,0.9804659783840179,0.3432604949264976
0.0001,0.1,-1,0.05319740762934089,0.30227870121598244,0.26626160946458927
0.0001,1.0,1,0.12334730941802263,0.6692904382944107,0.40259932040108587
0.0001,1.0,2,0.12175168376415968,0.108292605727911,0.41045249766836966
0.0001,1.0,3,0.1362110748887062,0.025453749112784863,0.4168006735063001
0.0001,1.0,4,0.3271002732217312,17.91353940963745,0.6593597741247798
0.0001,1.0,5,0.38714832440018654,5.996622622013092,0.7105769768094989
0.0001,1.0,6,0.33016468212008476,5.459216833114624,0.6486301414989636
0.0001,1.0,7,0.2912786193192005,2.5341414511203766,0.6281384803095494
0.0001,1.0,-1,0.07381666731089354,0.0756574822589755,0.3123617366231319
0.0001,10.0,1,0.11492528393864632,0.4137607179582119,0.3889690380633406
0.0001,10.0,2,0.12347325310111046,0.02213334501720965,0.406513889480765
0.0001,10.0,3,0.13702251948416233,0.010506788385100663,0.4185571279635663
0.0001,10.0,4,0.4162299856543541,12.865968465805054,0.7481106841320558
0.0001,10.0,5,0.5387091301381588,1.123438447713852,0.82560408572462
0.0001,10.0,6,0.5308643281459808,0.4758911691606045,0.8665102363984555
0.0001,10.0,7,0.47986238449811935,0.1899709478020668,0.795398136463311
0.0001,10.0,-1,0.2378392554819584,0.009925741469487548,0.5636338746585775
0.0001,0.0,,0.12497339118272066,,0.41180161317253905
