learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.07729684468358755,0.8185420334339142,0.3193472172744691
0.0001,0.001,2,0.12778345216065645,0.15342548862099648,0.4130175158322572
0.0001,0.001,3,0.0948024420067668,0.02871956117451191,0.35809110229841656
0.0001,0.001,4,0.09932529460638762,104.4321870803833,0.3583582024622472
0.0001,0.001,5,0.09749015606939793,60.45558261871338,0.36457999933261853
0.0001,0.001,6,0.03720057429745793,22.181877613067627,0.2249501695729571
0.0001,0.001,7,0.059785142075270414,11.82254147529602,0.2848161670276549
0.0001,0.001,-1,0.03651062399148941,0.6497992873191833,0.21797689320939576
0.0001,0.01,1,0.09473383612930775,0.8199108839035034,0.36229653995896677
0.0001,0.01,2,0.09594976995140314,0.1525628175586462,0.3513961873888578
0.0001,0.01,3,0.09358440153300762,0.028656344395130873,0.3563900398739137
0.0001,0.01,4,0.03619610331952572,7.992120087146759,0.2184299041064282
0.0001,0.01,5,0.05002759676426649,10.579471468925476,0.25631823806898546
0.0001,0.01,6,0.038455432280898094,6.459891855716705,0.22777450695180335
0.0001,0.01,7,0.08629056718200445,8.11667776107788,0.3457430307105493
0.0001,0.01,-1,0.03828168800100684,0.5248075947165489,0.22935648158818062
0.0001,0.1,1,0.08576263580471277,0.8056850954890251,0.34091543146503644
0.0001,0.1,2,0.11283626407384872,0.15001195669174194,0.38391866867089325
0.0001,0.1,3,0.11543082538992167,0.02772393706254661,0.3932674261015825
0.0001,0.1,4,0.2320612110197544,55.74080753326416,0.5559763971795453
0.0001,0.1,5,0.20515260100364685,1.7854329347610474,0.5190080991784044
0.0001,0.1,6,0.09546941984444857,1.1316001787781715,0.3608672166037971
0.0001,0.1,7,0.08183575514703989,0.9709248840808868,0.3402584901337303
0.0001,0.1,-1,0.02966784732416272,0.22150625102221966,0.19853459586343952
0.0001,1.0,1,0.05161398695781827,0.7457815781235695,0.2623037528273732
0.0001,1.0,2,0.08870758768171072,0.12516026757657528,0.3441157888639258
0.0001,1.0,3,0.09673874080181122,0.02492110920138657,0.3537237677147948
0.0001,1.0,4,0.29398659244179726,16.37534809112549,0.6137155280568245
0.0001,1.0,5,0.36898235231637955,6.484654664993286,0.705722942528991
0.0001,1.0,6,0.39114757999777794,6.6447319984436035,0.7414690924221932
0.0001,1.0,7,0.2376665435731411,9.555135488510132,0.553378412279038
0.0001,1.0,-1,0.04998763557523489,0.05937327025458217,0.25758547671384646
0.0001,10.0,1,0.053615523502230644,0.4854758717119694,0.2692129186916511
0.0001,10.0,2,0.0755141107365489,0.028384848032146692,0.3104529224000463
0.0001,10.0,3,0.09689728170633316,0.012355225975625217,0.3638580699575943
0.0001,10.0,4,0.38492924720048904,7.2465686202049255,0.729079613223652
0.0001,10.0,5,0.5221867747604847,1.3495278656482697,0.8450420843136544
0.0001,10.0,6,0.6022367477416992,0.43190649151802063,0.8913484518238206
0.0001,10.0,7,0.28837599232792854,5.58891898393631,0.6110074962163338
0.0001,10.0,-1,0.2070746086537838,0.00934073724783957,0.5288070967657209
0.0001,0.0,,0.1043996624648571,,0.37756165327196767
