learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.0502954232506454,0.8773929625749588,0.2601922779563278
0.0001,0.001,2,0.12273021228611469,0.14368944987654686,0.4066402534030697
0.0001,0.001,3,0.12276282161474228,0.03088244260288775,0.41108066303744617
0.0001,0.001,4,0.04291335493326187,98.79589557647705,0.24017659264114666
0.0001,0.001,5,0.14318288676440716,63.44406318664551,0.4367469863843383
0.0001,0.001,6,0.056929762940853834,23.701539516448975,0.2798176267844338
0.0001,0.001,7,0.0506523996591568,9.994683742523193,0.25933654411034573
0.0001,0.001,-1,0.13910184614360332,1.1128848195075989,0.42797979717839096
0.0001,0.01,1,0.04945478402078152,0.8763835579156876,0.2607536121174978
0.0001,0.01,2,0.11721659637987614,0.14365901611745358,0.4057882421069252
0.0001,0.01,3,0.12417674157768488,0.03189315926283598,0.407011075583824
0.0001,0.01,4,0.032620406011119485,7.789696216583252,0.21076956697730015
0.0001,0.01,5,0.06838468182832003,17.098186135292053,0.29801753147208715
0.0001,0.01,6,0.03408030513674021,6.78989577293396,0.21340530018036658
0.0001,0.01,7,0.03699296433478594,3.4090759456157684,0.22135094136988284
0.0001,0.01,-1,0.0497124083340168,0.8003176301717758,0.2577435647948392
0.0001,0.1,1,0.11715898383408785,0.8647203966975212,0.4009179410170969
0.0001,0.1,2,0.11899276822805405,0.1413245778530836,0.39229210421961064
0.0001,0.1,3,0.07493854314088821,0.03069554315879941,0.31811652421949305
0.0001,0.1,4,0.06757016107439995,1.8598356246948242,0.30287620295352297
0.0001,0.1,5,0.21432982571423054,1.6886426955461502,0.541909781387747
0.0001,0.1,6,0.1186745809391141,1.2051185816526413,0.39061888317990584
0.0001,0.1,7,0.04846578137949109,0.6235315427184105,0.26203527569001533
0.0001,0.1,-1,0.0720435343682766,0.5100234374403954,0.31003202267528
0.0001,1.0,1,0.07439657021313906,0.7991945594549179,0.3116381992630211
0.0001,1.0,2,0.10397338960319757,0.11539212334901094,0.36671879840425264
0.0001,1.0,3,0.07196551002562046,0.0269613831769675,0.31291717593881324
0.0001,1.0,4,0.259203402325511,46.419511795043945,0.5829232335146767
0.0001,1.0,5,0.3415442928671837,5.684965193271637,0.6895608167242963
0.0001,1.0,6,0.3438895493745804,2.7654856741428375,0.6703828487972867
0.0001,1.0,7,0.1946128085255623,0.1351505871862173,0.51735225018768
0.0001,1.0,-1,0.049627978820353746,0.06092154420912266,0.2612084600089913
0.0001,10.0,1,0.0919830221682787,0.5099294073879719,0.35292054456132244
0.0001,10.0,2,0.0643863920122385,0.03036284353584051,0.29075809928345425
0.0001,10.0,3,0.037336430978029966,0.00821423198794946,0.220897572034424
0.0001,10.0,4,0.36474166437983513,7.8383066058158875,0.7051623491465416
0.0001,10.0,5,0.5389852337539196,0.9559353217482567,0.8416880476590343
0.0001,10.0,6,0.5051303692162037,0.5387516841292381,0.8346358612753841
0.0001,10.0,7,0.34194453060626984,4.438627541065216,0.6771556229852408
0.0001,10.0,-1,0.15023063868284225,0.009684741031378508,0.45053379989584447
0.0001,0.0,,0.0880491929128766,,0.33612479085041674
