learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.1551593914628029,0.8204260692000389,0.4508356533533051
0.0001,0.001,2,0.12752372305840254,0.14776567555963993,0.42175483133685326
0.0001,0.001,3,0.12449624761939049,0.030379814561456442,0.4076486868535999
0.0001,0.001,4,0.17915423959493637,125.10674667358398,0.4976815524658002
0.0001,0.001,5,0.16070523858070374,60.58310413360596,0.46898401686879676
0.0001,0.001,6,0.036979716969653964,18.651829719543457,0.22190206426558648
0.0001,0.001,7,0.03541530831716955,5.857537567615509,0.21985671201483672
0.0001,0.001,-1,0.03339421469718218,0.8203441202640533,0.2164693273653515
0.0001,0.01,1,0.13677368499338627,0.8237874582409859,0.42048502378327357
0.0001,0.01,2,0.12320300564169884,0.1479179859161377,0.4098348266584895
0.0001,0.01,3,0.09800645802170038,0.030246197944507003,0.36140189089408326
0.0001,0.01,4,0.036720747128129005,12.88745927810669,0.22159351377372843
0.0001,0.01,5,0.17728488147258759,11.94253146648407,0.48055623731014246
0.0001,0.01,6,0.03623706428334117,4.724112570285797,0.22308025917996646
0.0001,0.01,7,0.035633695777505636,2.933408707380295,0.2173053101095641
0.0001,0.01,-1,0.031970824813470244,0.44403358921408653,0.2071202235826135
0.0001,0.1,1,0.11226251162588596,0.813233271241188,0.3828757148362744
0.0001,0.1,2,0.10524031985551119,0.14366096816956997,0.3709480151365786
0.0001,0.1,3,0.06478100968524814,0.03189292270690203,0.2993851852654481
0.0001,0.1,4,0.0505471914075315,1.7110390365123749,0.2564737719375805
0.0001,0.1,5,0.22183427400887012,1.6961490213871002,0.5473604047945684
0.0001,0.1,6,0.11416475754231215,0.9701149389147758,0.40110954979121777
0.0001,0.1,7,0.05496721947565675,0.6336927264928818,0.26557141542873325
0.0001,0.1,-1,0.03720423299819231,0.22781842574477196,0.21293799009278533
0.0001,1.0,1,0.14572042226791382,0.7522979825735092,0.44376707128866494
0.0001,1.0,2,0.15603302232921124,0.11391269322484732,0.46107750206366543
0.0001,1.0,3,0.13044340908527374,0.026223551016300917,0.4131550821293949
0.0001,1.0,4,0.2816580720245838,17.542039155960083,0.615935417262456
0.0001,1.0,5,0.41448286548256874,4.79055255651474,0.7319265133212882
0.0001,1.0,6,0.23874305188655853,12.148781061172485,0.5832723043865436
0.0001,1.0,7,0.2295518647879362,0.09664986003190279,0.5525608706920857
0.0001,1.0,-1,0.0457188356667757,0.051586080342531204,0.24468163894716466
0.0001,10.0,1,0.11478625703603029,0.48533831909298897,0.3892719371666451
0.0001,10.0,2,0.10717303398996592,0.026676663197577,0.3749779189903332
0.0001,10.0,3,0.14703151769936085,0.010912810103036463,0.4429863521908758
0.0001,10.0,4,0.42399224638938904,5.791265964508057,0.7560280228997942
0.0001,10.0,5,0.5198617801070213,0.8923589363694191,0.8500602071816555
0.0001,10.0,6,0.25740982219576836,5.159403026103973,0.5926681556533329
0.0001,10.0,7,0.3539791852235794,1.0151791647076607,0.7172564479037624
0.0001,10.0,-1,0.19689671136438847,0.005981793685350567,0.5205274622569115
0.0001,0.0,,0.10191392619162798,,0.37259665745895665
