learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.08737853076308966,0.7956286147236824,0.3411383911259887
0.0001,0.001,2,0.08985583763569593,0.15196158178150654,0.35113959279873896
0.0001,0.001,3,0.08929202239960432,0.026041517034173012,0.35313934237804834
0.0001,0.001,4,0.037636127788573503,106.94835567474365,0.22414158284511385
0.0001,0.001,5,0.16326380893588066,56.55674695968628,0.46437057396489523
0.0001,0.001,6,0.03317072498612106,19.328583240509033,0.21201577480428505
0.0001,0.001,7,0.03062877571210265,6.3883957862854,0.20313241938266016
0.0001,0.001,-1,0.06508360523730516,0.6644099578261375,0.29834025983609674
0.0001,0.01,1,0.0708047617226839,0.7969431132078171,0.30705799413883406
0.0001,0.01,2,0.0756867527961731,0.1528118308633566,0.324639988801598
0.0001,0.01,3,0.06988049950450659,0.025874612387269735,0.3010331529686044
0.0001,0.01,4,0.03103303723037243,10.132017254829407,0.21009568259352213
0.0001,0.01,5,0.15269669704139233,12.116205930709839,0.4591804928293825
0.0001,0.01,6,0.04572831653058529,7.014227867126465,0.2468609381557921
0.0001,0.01,7,0.033025330398231745,3.215283066034317,0.20958523376292335
0.0001,0.01,-1,0.0362424380145967,0.5435855239629745,0.21884856604114247
0.0001,0.1,1,0.08579213079065084,0.785557471215725,0.3351976323879266
0.0001,0.1,2,0.07638513669371605,0.14837508462369442,0.3199447629943498
0.0001,0.1,3,0.087488554418087,0.02527811238542199,0.3455979105073281
0.0001,0.1,4,0.1112044332548976,2.0941095650196075,0.3882213323953755
0.0001,0.1,5,0.22886318899691105,40.84013557434082,0.5444609501835656
0.0001,0.1,6,0.1644244957715273,0.9963351860642433,0.46509040002635577
0.0001,0.1,7,0.07486115861684084,0.7322524711489677,0.31805586650982154
0.0001,0.1,-1,0.030479706823825836,0.14325999282300472,0.2016374829779022
0.0001,1.0,1,0.12140598706901073,0.7178604677319527,0.3956142562079886
0.0001,1.0,2,0.09476161375641823,0.12385948933660984,0.3649006971269769
0.0001,1.0,3,0.12896789517253637,0.022982433903962374,0.4165476136831179
0.0001,1.0,4,0.32148802652955055,23.028465032577515,0.6522473475959423
0.0001,1.0,5,0.34318460151553154,10.734841346740723,0.6742935074691584
0.0001,1.0,6,0.324208602309227,3.7224221527576447,0.650731946961963
0.0001,1.0,7,0.2692315150052309,3.474187135696411,0.6040701837074175
0.0001,1.0,-1,0.10694215912371874,0.032202920876443386,0.37115603300853983
0.0001,10.0,1,0.09277999680489302,0.4558072164654732,0.34665035892428453
0.0001,10.0,2,0.0813597897067666,0.026847106870263815,0.3359331651832042
0.0001,10.0,3,0.04571950063109398,0.008853891515173018,0.2438702717090836
0.0001,10.0,4,0.49993255734443665,3.131265103816986,0.8096009324667988
0.0001,10.0,5,0.5034213699400425,1.0572208166122437,0.8367974578458315
0.0001,10.0,6,0.48494941741228104,0.5433392003178596,0.8044975486848984
0.0001,10.0,7,0.3956593908369541,0.2654982041567564,0.722409487351902
0.0001,10.0,-1,0.26032616570591927,0.0065434499410912395,0.5926523301576788
0.0001,0.0,,0.09698029048740864,,0.36109955394970916
