learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.12800458166748285,1.0604773163795471,0.41300177384057457
0.0001,0.001,2,0.1209699148312211,0.1792027372866869,0.40332344653909985
0.0001,0.001,3,0.12340641766786575,0.03930566972121596,0.4050533038824972
0.0001,0.001,4,0.13480314798653126,123.8323106765747,0.42017741271375747
0.0001,0.001,5,0.14750691130757332,78.61323165893555,0.4440526501091027
0.0001,0.001,6,0.1713402234017849,34.74602651596069,0.48910922177376365
0.0001,0.001,7,0.12987318448722363,12.416356801986694,0.4264891250078236
0.0001,0.001,-1,0.1723774652928114,0.9782971888780594,0.4856846431186764
0.0001,0.01,1,0.14758052118122578,1.059971883893013,0.4418596041337227
0.0001,0.01,2,0.12638736609369516,0.17945816181600094,0.4078728569948167
0.0001,0.01,3,0.1221306761726737,0.03926755767315626,0.3964243208295932
0.0001,0.01,4,0.1607484519481659,16.6624813079834,0.463562725555552
0.0001,0.01,5,0.1592261716723442,14.264260292053223,0.47639062108977914
0.0001,0.01,6,0.12771501392126083,11.315393447875977,0.4181509475164014
0.0001,0.01,7,0.11494776140898466,6.711539804935455,0.3975366210159545
0.0001,0.01,-1,0.057779181748628616,0.7071707993745804,0.2819247427414527
0.0001,0.1,1,0.15650506131350994,1.0381297320127487,0.4637508424747854
0.0001,0.1,2,0.14525407180190086,0.17510679550468922,0.44129309371209213
0.0001,0.1,3,0.10792298149317503,0.038779773749411106,0.3723775325466048
0.0001,0.1,4,0.24750713258981705,68.05407047271729,0.5810525541698182
0.0001,0.1,5,0.23662000708281994,30.8048415184021,0.568267467778414
0.0001,0.1,6,0.18581219017505646,1.312023401260376,0.4878261296166708
0.0001,0.1,7,0.06306378031149507,0.8810988515615463,0.28647452137593993
0.0001,0.1,-1,0.037035070825368166,0.18766732700169086,0.2228989076616267
0.0001,1.0,1,0.11888701003044844,0.9354143887758255,0.3982286819867738
0.0001,1.0,2,0.1288478523492813,0.13962370343506336,0.4190938387222472
0.0001,1.0,3,0.19135958701372147,0.03429973777383566,0.5253198256412138
0.0001,1.0,4,0.36991528049111366,20.750255823135376,0.6970829744911791
0.0001,1.0,5,0.3054407835006714,12.412264823913574,0.6239064585852132
0.0001,1.0,6,0.3083980642259121,7.1943007707595825,0.6373107052050853
0.0001,1.0,7,0.2287122681736946,8.496056318283081,0.5541367192717537
0.0001,1.0,-1,0.05594505090266466,0.06212413031607866,0.27121550551047835
0.0001,10.0,1,0.0977580239996314,0.5865431427955627,0.3540333609890608
0.0001,10.0,2,0.1811423134058714,0.025984822306782007,0.49183863950702955
0.0001,10.0,3,0.14647755771875381,0.012077956344000995,0.4457105667294768
0.0001,10.0,4,0.5348707959055901,5.0193228125572205,0.8444753616141668
0.0001,10.0,5,0.4181194566190243,3.404971957206726,0.7454872487366947
0.0001,10.0,6,0.4938448779284954,0.7492064908146858,0.8186203430307971
0.0001,10.0,7,0.28282754495739937,6.557940304279327,0.6162690420758711
0.0001,10.0,-1,0.21053019165992737,0.006846866512205452,0.5427850244514979
0.0001,0.0,,0.12184363417327404,,0.40882368714647294
