learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.15093274414539337,0.9602959454059601,0.4518480685010516
0.0001,0.001,2,0.14883574098348618,0.1821965016424656,0.44014860008003653
0.0001,0.001,3,0.13129726238548756,0.036926292814314365,0.41855181637732375
0.0001,0.001,4,0.03161948500201106,106.06195640563965,0.19982264077269835
0.0001,0.001,5,0.14611819945275784,67.5183515548706,0.44634911018687445
0.0001,0.001,6,0.03379450552165508,20.613115549087524,0.21319406741051283
0.0001,0.001,7,0.027003547409549356,6.673326194286346,0.18830523964329207
0.0001,0.001,-1,0.06706696609035134,0.860777348279953,0.29716490874321677
0.0001,0.01,1,0.1162923639640212,0.9586755111813545,0.3933716233979622
0.0001,0.01,2,0.13916838821023703,0.18008894845843315,0.4293406435646069
0.0001,0.01,3,0.13274330832064152,0.03665821114555001,0.41850079610911417
0.0001,0.01,4,0.029169479850679636,10.52020263671875,0.20006889841914954
0.0001,0.01,5,0.07934516482055187,10.71612012386322,0.3197382854250014
0.0001,0.01,6,0.035468246787786484,6.014740824699402,0.2222721225903856
0.0001,0.01,7,0.03266428434289992,3.3424274921417236,0.20974756321378962
0.0001,0.01,-1,0.03290909412316978,0.5570020712912083,0.20866247067792187
0.0001,0.1,1,0.12197245936840773,0.9594947695732117,0.39733898249333954
0.0001,0.1,2,0.16036173701286316,0.17546410858631134,0.45880937724838655
0.0001,0.1,3,0.1761031709611416,0.03643881483003497,0.48240834333286275
0.0001,0.1,4,0.048190745525062084,1.4917754828929901,0.25738448521601787
0.0001,0.1,5,0.22500094212591648,17.83615493774414,0.5592895924830702
0.0001,0.1,6,0.18712398409843445,0.8827570080757141,0.5020778038628604
0.0001,0.1,7,0.05172182526439428,0.841798946261406,0.2688905333392518
0.0001,0.1,-1,0.028534125071018934,0.16216235421597958,0.19040182725236948
0.0001,1.0,1,0.14709797129034996,0.8635660707950592,0.44538330482197075
0.0001,1.0,2,0.15482967346906662,0.1410577204078436,0.4609428312340611
0.0001,1.0,3,0.14303220808506012,0.03167471080087125,0.4448502359733687
0.0001,1.0,4,0.28123748674988747,20.601932048797607,0.6128402708776021
0.0001,1.0,5,0.362990889698267,7.133677423000336,0.6847533117177667
0.0001,1.0,6,0.2573970425873995,13.628965020179749,0.5882342766128213
0.0001,1.0,7,0.21735641919076443,0.1009258832782507,0.5341001472668951
0.0001,1.0,-1,0.04571114480495453,0.04410551209002733,0.246132610434873
0.0001,10.0,1,0.12908090464770794,0.5490702912211418,0.41251382466254816
0.0001,10.0,2,0.09406756889075041,0.02475506765767932,0.35426155941957044
0.0001,10.0,3,0.044902358669787645,0.011672895518131554,0.24608732716513726
0.0001,10.0,4,0.35104669257998466,7.753596782684326,0.6844658606102467
0.0001,10.0,5,0.34941209107637405,5.444932639598846,0.6745690789353503
0.0001,10.0,6,0.51911685988307,0.35794832557439804,0.8407778162064425
0.0001,10.0,7,0.3579776734113693,0.3540619984269142,0.6909177007201609
0.0001,10.0,-1,0.18106135725975037,0.005724264949094504,0.4971436570522912
0.0001,0.0,,0.13962908647954464,,0.43905130327719055
