learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.04431529343128204,0.8298955783247948,0.2391345844612338
0.0001,0.001,2,0.09065961837768555,0.1357862390577793,0.34575665887895785
0.0001,0.001,3,0.07210324238985777,0.02986418828368187,0.3099280554886694
0.0001,0.001,4,0.05930326972156763,96.18506050109863,0.2771893087389898
0.0001,0.001,5,0.11547663807868958,63.53044128417969,0.39665811853834576
0.0001,0.001,6,0.11227325350046158,30.4038565158844,0.38460942077858856
0.0001,0.001,7,0.05249050119891763,13.743999361991882,0.2619069918596893
0.0001,0.001,-1,0.13611891400068998,1.7275772541761398,0.42237315121148694
0.0001,0.01,1,0.0642867861315608,0.8298817798495293,0.29008986226239775
0.0001,0.01,2,0.08064547460526228,0.1370515562593937,0.33055369112242416
0.0001,0.01,3,0.0704541141167283,0.029645450180396438,0.31214403053006956
0.0001,0.01,4,0.03879959089681506,9.56433618068695,0.22670986794244363
0.0001,0.01,5,0.056760137900710106,12.59230899810791,0.2833270523469339
0.0001,0.01,6,0.054976548068225384,9.663878917694092,0.269873502745948
0.0001,0.01,7,0.033189348410815,4.636941373348236,0.21164641818802465
0.0001,0.01,-1,0.041803919710218906,0.8147750794887543,0.23145724366939444
0.0001,0.1,1,0.07789919525384903,0.8158567175269127,0.3171155027494196
0.0001,0.1,2,0.05830529984086752,0.13468569796532393,0.2889659098229281
0.0001,0.1,3,0.0475967931561172,0.029156286036595702,0.2562975167466901
0.0001,0.1,4,0.061015558429062366,2.1896200478076935,0.2825316843105929
0.0001,0.1,5,0.2059909850358963,1.8071102797985077,0.5291889377746269
0.0001,0.1,6,0.11174345202744007,1.3382975310087204,0.38942326820024104
0.0001,0.1,7,0.09418904222548008,1.0682936906814575,0.34519110716485607
0.0001,0.1,-1,0.03564713546074927,0.44130052626132965,0.22245598251191032
0.0001,1.0,1,0.05719986045733094,0.7514991909265518,0.2766256459912831
0.0001,1.0,2,0.07276083994656801,0.11026639305055141,0.3101664764845673
0.0001,1.0,3,0.05876398412510753,0.025705432519316673,0.28520192776501135
0.0001,1.0,4,0.2983176112174988,17.921515226364136,0.6362096178727029
0.0001,1.0,5,0.35776685178279877,6.410105228424072,0.6722784386758454
0.0001,1.0,6,0.2260751947760582,12.709245204925537,0.5478717784961578
0.0001,1.0,7,0.22335901483893394,0.1338276695460081,0.5489717262145517
0.0001,1.0,-1,0.0655062417499721,0.07163402438163757,0.2974388822978006
0.0001,10.0,1,0.06267354404553771,0.48680783808231354,0.2907501937480792
0.0001,10.0,2,0.0832739770412445,0.025278503773733974,0.3345608306738023
0.0001,10.0,3,0.10708873439580202,0.010173064772970974,0.37166870949818975
0.0001,10.0,4,0.3128088638186455,8.650708198547363,0.6681962141634485
0.0001,10.0,5,0.4986560717225075,0.9422020390629768,0.81556792521124
0.0001,10.0,6,0.525300458073616,0.4333643801510334,0.842020663175854
0.0001,10.0,7,0.5318856798112392,0.17082185670733452,0.8540547147325774
0.0001,10.0,-1,0.1929499488323927,0.009379969793371856,0.5124658109074315
0.0001,0.0,,0.07373854983597994,,0.3132478686607466
