learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.09309089183807373,1.0019968003034592,0.35417250427067004
0.0001,0.001,2,0.11277358140796423,0.16313772089779377,0.3930264631299257
0.0001,0.001,3,0.11444181017577648,0.04663932090625167,0.3969576711426495
0.0001,0.001,4,0.05855212872847915,91.10638427734375,0.2866880756781746
0.0001,0.001,5,0.1145357545465231,87.2600793838501,0.3821866461638321
0.0001,0.001,6,0.03488090354949236,19.41346025466919,0.21497569035655487
0.0001,0.001,7,0.031304483069106936,9.452059030532837,0.20714725847294085
0.0001,0.001,-1,0.02932822797447443,1.3736582249403,0.2002631551344027
0.0001,0.01,1,0.09428826533257961,1.0076250061392784,0.3440926032777354
0.0001,0.01,2,0.0939871734008193,0.16326084919273853,0.35724295080331403
0.0001,0.01,3,0.11346379201859236,0.04666821751743555,0.38492150850285645
0.0001,0.01,4,0.032580232014879584,8.972477078437805,0.2096250904882232
0.0001,0.01,5,0.06675802310928702,11.979977130889893,0.29089805471681635
0.0001,0.01,6,0.05108277685940266,8.121466398239136,0.25817353624127837
0.0001,0.01,7,0.03370395093224943,3.4250654876232147,0.21674747802102282
0.0001,0.01,-1,0.02914187405258417,0.4515487998723984,0.19624247471480372
0.0001,0.1,1,0.11854748334735632,0.9936031252145767,0.4121992942752741
0.0001,0.1,2,0.10378106962889433,0.1589914858341217,0.37981755368709996
0.0001,0.1,3,0.11132934410125017,0.04595709918066859,0.39904183138758464
0.0001,0.1,4,0.19934860989451408,2.513712912797928,0.5184973388163266
0.0001,0.1,5,0.22540500573813915,1.9141643792390823,0.5470260299423306
0.0001,0.1,6,0.10195251554250717,1.3645137250423431,0.3645739243763873
0.0001,0.1,7,0.04710680805146694,0.6573861017823219,0.2555506009088076
0.0001,0.1,-1,0.03229136858135462,0.14865591004490852,0.2102588336794653
0.0001,1.0,1,0.09837827738374472,0.8937981575727463,0.3657523762224037
0.0001,1.0,2,0.10586712881922722,0.12647640332579613,0.3790013163065534
0.0001,1.0,3,0.07333453930914402,0.03393476828932762,0.31309753530488293
0.0001,1.0,4,0.28073009103536606,19.627094745635986,0.6091123184704752
0.0001,1.0,5,0.4337974488735199,5.18787807226181,0.7584824582995375
0.0001,1.0,6,0.24835892394185066,11.059927582740784,0.5656287780887818
0.0001,1.0,7,0.18923387490212917,0.13862819224596024,0.49452218891192457
0.0001,1.0,-1,0.05214834213256836,0.0415483727119863,0.26165505943535294
0.0001,10.0,1,0.06498661823570728,0.5622285455465317,0.29750056382482537
0.0001,10.0,2,0.1102983970195055,0.028194636339321733,0.38688576122251195
0.0001,10.0,3,0.05915647791698575,0.008744707447476685,0.2844486027375381
0.0001,10.0,4,0.4247061498463154,7.413527429103851,0.7508369012692343
0.0001,10.0,5,0.4994524084031582,1.5971839278936386,0.8273800072025227
0.0001,10.0,6,0.5609065592288971,0.5451679900288582,0.8488907635693579
0.0001,10.0,7,0.40820369496941566,0.9964341446757317,0.7480146960010722
0.0001,10.0,-1,0.15646519139409065,0.005993670609313995,0.4573919637313831
0.0001,0.0,,0.10376074630767107,,0.3699408795142787
