learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.12692025396972895,0.9876601845026016,0.41443385274132705
0.0001,0.001,2,0.1159831490367651,0.16712435707449913,0.3962169916398708
0.0001,0.001,3,0.09879323095083237,0.034929786808788776,0.3600045413214184
0.0001,0.001,4,0.09206996485590935,139.03235244750977,0.36110540475756897
0.0001,0.001,5,0.08219486940652132,62.07447624206543,0.32794683237445676
0.0001,0.001,6,0.040483564138412476,24.062448501586914,0.22979364776080038
0.0001,0.001,7,0.10462317429482937,11.244269728660583,0.3696278044365193
0.0001,0.001,-1,0.1074018282815814,1.2319917529821396,0.3768564407267071
0.0001,0.01,1,0.11595097463577986,0.985943466424942,0.3883055130936472
0.0001,0.01,2,0.13033254351466894,0.16726800799369812,0.4133748731059137
0.0001,0.01,3,0.10817847494035959,0.03540579415857792,0.37382228076119134
0.0001,0.01,4,0.04448030749335885,9.389607191085815,0.23664984600166944
0.0001,0.01,5,0.058540803380310535,10.189622640609741,0.28709810229416716
0.0001,0.01,6,0.04503015894442797,7.697937250137329,0.2454507117297979
0.0001,0.01,7,0.05119707994163036,4.06372657418251,0.26965511991241276
0.0001,0.01,-1,0.049938077572733164,1.349083885550499,0.26066968874014335
0.0001,0.1,1,0.11485437676310539,0.9829210415482521,0.38707007396304366
0.0001,0.1,2,0.1208056379109621,0.16336370073258877,0.4038289746309299
0.0001,0.1,3,0.11295543890446424,0.034387515392154455,0.38005920277706934
0.0001,0.1,4,0.2275452073663473,62.7712025642395,0.5517894857914373
0.0001,0.1,5,0.20391220413148403,1.6449000090360641,0.5299457613328646
0.0001,0.1,6,0.10718688741326332,1.364066332578659,0.3792932403310193
0.0001,0.1,7,0.059654219541698694,0.8102079778909683,0.27972001541293623
0.0001,0.1,-1,0.03806552151218057,0.21649904921650887,0.22840295878617303
0.0001,1.0,1,0.08545719273388386,0.9023108184337616,0.33274100378300725
0.0001,1.0,2,0.11863566190004349,0.133812403306365,0.4012614749037319
0.0001,1.0,3,0.1060993941500783,0.03105289116501808,0.3760198896699457
0.0001,1.0,4,0.2600341085344553,18.790932416915894,0.5987518465762665
0.0001,1.0,5,0.3851470872759819,5.867819666862488,0.7087223252814906
0.0001,1.0,6,0.286282517015934,4.256452888250351,0.6297686582325664
0.0001,1.0,7,0.22156242467463017,0.13007089495658875,0.5402802308861929
0.0001,1.0,-1,0.04863611329346895,0.04595956485718489,0.2595697872444836
0.0001,10.0,1,0.056696170940995216,0.5697258114814758,0.27784760560061816
0.0001,10.0,2,0.07589278649538755,0.030946865445002913,0.32584019216731663
0.0001,10.0,3,0.07676102500408888,0.014299980597570539,0.31360772080415145
0.0001,10.0,4,0.2791217677295208,8.87678337097168,0.6123136902283716
0.0001,10.0,5,0.4454778581857681,1.1227289736270905,0.773877768571844
0.0001,10.0,6,0.46877581998705864,0.5201346650719643,0.782053494641934
0.0001,10.0,7,0.4377313107252121,0.2209657970815897,0.7415935247940655
0.0001,10.0,-1,0.21744040958583355,0.007465153408702463,0.5362769882705934
0.0001,0.0,,0.10785409342497587,,0.380063332758102
