learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.11623271461576223,0.810103252530098,0.3918922088440611
0.0001,0.001,2,0.13659363891929388,0.1456635296344757,0.43386627072390205
0.0001,0.001,3,0.10226073022931814,0.031240856274962425,0.3629627444529384
0.0001,0.001,4,0.05167562607675791,143.44416618347168,0.26212162270513994
0.0001,0.001,5,0.11058486998081207,63.51739025115967,0.38663269890826824
0.0001,0.001,6,0.04540365980938077,17.40632939338684,0.25129646118979077
0.0001,0.001,7,0.03543355409055948,6.195241272449493,0.21086640292968814
0.0001,0.001,-1,0.03228297270834446,1.0186881050467491,0.2139404549126507
0.0001,0.01,1,0.04852430336177349,0.810690626502037,0.2540793801832922
0.0001,0.01,2,0.10671527869999409,0.14441275782883167,0.37431882257119553
0.0001,0.01,3,0.12399965710937977,0.030958458548411727,0.40669799189419
0.0001,0.01,4,0.036904494278132915,10.044607996940613,0.22263733561656707
0.0001,0.01,5,0.07879491336643696,12.718879342079163,0.3320079012179433
0.0001,0.01,6,0.05043817590922117,8.465826749801636,0.2692494117320648
0.0001,0.01,7,0.04008169053122401,3.718341290950775,0.2338863828841197
0.0001,0.01,-1,0.033519193762913346,0.8221058696508408,0.21336820067896212
0.0001,0.1,1,0.08353809546679258,0.8034272864460945,0.3236359493833887
0.0001,0.1,2,0.1061932872980833,0.14272982813417912,0.36787194906144105
0.0001,0.1,3,0.12008308246731758,0.030769500182941556,0.39551709301657123
0.0001,0.1,4,0.10460987873375416,2.3738933801651,0.37582166460598365
0.0001,0.1,5,0.15192071720957756,1.8775763511657715,0.4521266838053544
0.0001,0.1,6,0.17792604118585587,1.0996460765600204,0.4845862759737911
0.0001,0.1,7,0.07334013329818845,0.9023995995521545,0.31248371668618286
0.0001,0.1,-1,0.03055470040999353,0.18036479502916336,0.20459264412393446
0.0001,1.0,1,0.04952821647748351,0.7470052689313889,0.26686603768443645
0.0001,1.0,2,0.11277701240032911,0.12164159212261438,0.39524466232480565
0.0001,1.0,3,0.1326854368671775,0.027527572819963098,0.42145680049080275
0.0001,1.0,4,0.2820226773619652,20.750540494918823,0.6044055923376016
0.0001,1.0,5,0.30012791976332664,11.078470587730408,0.6329127758510192
0.0001,1.0,6,0.27406947687268257,4.637510120868683,0.6014731570025919
0.0001,1.0,7,0.1504372488707304,0.11066928785294294,0.4557377601659107
0.0001,1.0,-1,0.04454405698925257,0.05398677056655288,0.24912841082919152
0.0001,10.0,1,0.08040008507668972,0.490463063120842,0.3214089711583451
0.0001,10.0,2,0.06882930919528008,0.029758648481220007,0.31015739474097276
0.0001,10.0,3,0.08229766506701708,0.012176257907412946,0.3251738606177624
0.0001,10.0,4,0.44664716720581055,5.444271624088287,0.7653846737677293
0.0001,10.0,5,0.4350317530333996,1.2150358259677887,0.7581806214705141
0.0001,10.0,6,0.42159271612763405,0.8467925041913986,0.7451016455130391
0.0001,10.0,7,0.3644917197525501,0.3047232963144779,0.6939421014035208
0.0001,10.0,-1,0.18064358085393906,0.007511768082622439,0.48547413500007464
0.0001,0.0,,0.11109572183340788,,0.39340730946425223
