learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.08855393156409264,0.8371254131197929,0.35015577243104057
0.0001,0.001,2,0.11329467501491308,0.13072717189788818,0.3849934139237675
0.0001,0.001,3,0.11920332908630371,0.028303273487836123,0.40148023163649205
0.0001,0.001,4,0.035527818370610476,91.13555526733398,0.220008644680908
0.0001,0.001,5,0.054561072029173374,50.90534496307373,0.26791561232376504
0.0001,0.001,6,0.03804574254900217,24.69469976425171,0.22204887123508002
0.0001,0.001,7,0.034471596125513315,10.33482038974762,0.21180877501532544
0.0001,0.001,-1,0.034760475158691406,0.9601243585348129,0.21524678190141494
0.0001,0.01,1,0.10839384980499744,0.8356787860393524,0.3682916422161284
0.0001,0.01,2,0.11639297474175692,0.12970987800508738,0.4028060512690612
0.0001,0.01,3,0.11261043511331081,0.02824979485012591,0.3873369745293499
0.0001,0.01,4,0.03430571686476469,7.657772481441498,0.21425048898944815
0.0001,0.01,5,0.04572585364803672,8.783417820930481,0.24813595280764464
0.0001,0.01,6,0.04368239128962159,7.5841867327690125,0.24085134259581306
0.0001,0.01,7,0.03674111468717456,4.22594141960144,0.2206002528095273
0.0001,0.01,-1,0.03511382173746824,0.6544229984283447,0.21502840132077436
0.0001,0.1,1,0.11759791150689125,0.8258949220180511,0.3840432958186143
0.0001,0.1,2,0.12634328566491604,0.1271284269168973,0.40531765954415316
0.0001,0.1,3,0.11699418164789677,0.028193654725328088,0.39298970447349485
0.0001,0.1,4,0.06721295975148678,2.0100703090429306,0.3023320209050406
0.0001,0.1,5,0.20803074352443218,33.57897186279297,0.5340361269879723
0.0001,0.1,6,0.0984192406758666,1.1826607137918472,0.36570582787767836
0.0001,0.1,7,0.056885977275669575,0.746931366622448,0.27433041364397703
0.0001,0.1,-1,0.03255916992202401,0.3318362385034561,0.21162849151974572
0.0001,1.0,1,0.122276296839118,0.7614149674773216,0.40406362978478433
0.0001,1.0,2,0.12088194768875837,0.10458469204604626,0.40694440879297467
0.0001,1.0,3,0.08747734781354666,0.025125876301899552,0.3487482999972117
0.0001,1.0,4,0.41748807579278946,7.402139961719513,0.7430462711282676
0.0001,1.0,5,0.30858806520700455,7.118853986263275,0.6390543348296535
0.0001,1.0,6,0.3415197432041168,4.2327218651771545,0.6717706114921456
0.0001,1.0,7,0.2089192271232605,9.227914571762085,0.5387263685952316
0.0001,1.0,-1,0.04743234347552061,0.05521954549476504,0.2508493797186661
0.0001,10.0,1,0.10357034858316183,0.4896722584962845,0.3720513376582721
0.0001,10.0,2,0.12296359520405531,0.028272808995097876,0.4124802064271508
0.0001,10.0,3,0.03715535346418619,0.007446785341016948,0.21575723376098904
0.0001,10.0,4,0.523058395832777,2.6802441477775574,0.8296993947562126
0.0001,10.0,5,0.59018250182271,0.512814361602068,0.8842871537434227
0.0001,10.0,6,0.5942736119031906,0.23221676610410213,0.8818506700297962
0.0001,10.0,7,0.5273228324949741,0.14774547889828682,0.8432225447449557
0.0001,10.0,-1,0.1902912687510252,0.009361870004795492,0.5164489027224096
0.0001,0.0,,0.10932653583586216,,0.38574755792881305
