learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.14175150729715824,0.7449553683400154,0.43018230369105875
0.0001,0.001,2,0.13725364208221436,0.13592375442385674,0.42157162973827456
0.0001,0.001,3,0.13983069639652967,0.0327615097630769,0.4283741392619374
0.0001,0.001,4,0.033557261573150754,96.9373197555542,0.21140138017203988
0.0001,0.001,5,0.06814781855791807,50.79701375961304,0.3061424682324806
0.0001,0.001,6,0.03456335328519344,19.745925426483154,0.2195629277294906
0.0001,0.001,7,0.032504306407645345,9.02035641670227,0.20705707676351146
0.0001,0.001,-1,0.033388650976121426,1.27664116024971,0.21186181974969404
0.0001,0.01,1,0.12736144941300154,0.741745263338089,0.4153591389829695
0.0001,0.01,2,0.044075675308704376,0.1391103882342577,0.24014198378232693
0.0001,0.01,3,0.14750923495739698,0.0321670004632324,0.43970612292843725
0.0001,0.01,4,0.034857810009270906,8.31617534160614,0.21668219866589614
0.0001,0.01,5,0.07021241169422865,10.831483602523804,0.3010582153545201
0.0001,0.01,6,0.03286753757856786,5.54848849773407,0.21130803135307474
0.0001,0.01,7,0.031122966669499874,2.7347328066825867,0.20898192632533388
0.0001,0.01,-1,0.03328158869408071,0.6596834994852543,0.2094510158730565
0.0001,0.1,1,0.1414159256964922,0.7325774133205414,0.43879640227552485
0.0001,0.1,2,0.039032744243741035,0.1357350517064333,0.22557964334045835
0.0001,0.1,3,0.14026169944554567,0.03169487649574876,0.4350215784666349
0.0001,0.1,4,0.09648524690419436,2.321774333715439,0.36589794614297283
0.0001,0.1,5,0.209982518106699,1.749341368675232,0.5263459242594725
0.0001,0.1,6,0.09364949353039265,1.1438536942005157,0.36356709439063317
0.0001,0.1,7,0.04660427616909146,0.6401632875204086,0.25167453502546905
0.0001,0.1,-1,0.03440841636620462,0.2725242469459772,0.218019497772552
0.0001,1.0,1,0.11328874994069338,0.6634594276547432,0.38508714246895404
0.0001,1.0,2,0.14159213565289974,0.11086391564458609,0.4305130795071697
0.0001,1.0,3,0.08997233677655458,0.023105954052880406,0.3526803009919388
0.0001,1.0,4,0.32481375336647034,16.754702925682068,0.6501427675991328
0.0001,1.0,5,0.384332612156868,4.668386101722717,0.7230604555110609
0.0001,1.0,6,0.3069947883486748,0.17576030641794205,0.6585039470703284
0.0001,1.0,7,0.25338792614638805,3.4978334307670593,0.5853273517178824
0.0001,1.0,-1,0.052503558341413736,0.057929630391299725,0.2674925077168297
0.0001,10.0,1,0.07055437285453081,0.42013339698314667,0.3005516279348047
0.0001,10.0,2,0.0481071388348937,0.024823070503771305,0.2468468473540299
0.0001,10.0,3,0.03780158958397806,0.008106053282972425,0.2284704533366551
0.0001,10.0,4,0.5979717373847961,4.203470587730408,0.8932638253705603
0.0001,10.0,5,0.5724006742238998,1.0197967290878296,0.8450037136431895
0.0001,10.0,6,0.5517670661211014,0.3475847542285919,0.8495857508914284
0.0001,10.0,7,0.2557827979326248,5.200889050960541,0.6020469702540429
0.0001,10.0,-1,0.19092724472284317,0.009543689200654626,0.5007945180366896
0.0001,0.0,,0.14550860691815615,,0.45574679096242027
