learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.1378763671964407,0.8719610571861267,0.4325155349195911
0.0001,0.001,2,0.13479878101497889,0.1622367911040783,0.4207686532263692
0.0001,0.001,3,0.12443738151341677,0.03613220248371363,0.412676086959992
0.0001,0.001,4,0.04895409196615219,115.24559783935547,0.26039657742387795
0.0001,0.001,5,0.12937191128730774,69.88524198532104,0.42078072632819136
0.0001,0.001,6,0.08614957891404629,26.61718249320984,0.33650056461786476
0.0001,0.001,7,0.035568319726735353,8.232041895389557,0.22067966265607122
0.0001,0.001,-1,0.037162024062126875,1.0009310021996498,0.21889921734102896
0.0001,0.01,1,0.15130471624433994,0.8718284592032433,0.45539318981679755
0.0001,0.01,2,0.1457713721320033,0.16254976391792297,0.44285449991836895
0.0001,0.01,3,0.1405060850083828,0.03766611265018582,0.436405694994532
0.0001,0.01,4,0.08461335487663746,14.870178699493408,0.3412631258499112
0.0001,0.01,5,0.06995813734829426,12.864274978637695,0.29740786718030077
0.0001,0.01,6,0.07746052462607622,9.880740761756897,0.3260968734006174
0.0001,0.01,7,0.040789364371448755,4.511038422584534,0.23009554090314027
0.0001,0.01,-1,0.03346804087050259,0.5486245527863503,0.20913058397779943
0.0001,0.1,1,0.12219394743442535,0.8584919646382332,0.41515193758810365
0.0001,0.1,2,0.11630995012819767,0.1568809375166893,0.4010185317771581
0.0001,0.1,3,0.14386015571653843,0.0354276318103075,0.4351923586650131
0.0001,0.1,4,0.07560105808079243,1.9515856355428696,0.3227073917628526
0.0001,0.1,5,0.23538140393793583,34.5409893989563,0.556925556511216
0.0001,0.1,6,0.1117418073117733,1.2563708275556564,0.3911871899882417
0.0001,0.1,7,0.07962945103645325,0.8841957226395607,0.33010856915500225
0.0001,0.1,-1,0.03358496678993106,0.2021656036376953,0.21048436711850024
0.0001,1.0,1,0.1420290246605873,0.7665617987513542,0.4386061323048057
0.0001,1.0,2,0.13604955188930035,0.12284636590629816,0.4302864028476095
0.0001,1.0,3,0.14397071953862906,0.029931534081697464,0.4498278449379844
0.0001,1.0,4,0.3036866709589958,16.94236993789673,0.6512487429653357
0.0001,1.0,5,0.41619471833109856,4.79695451259613,0.7465053383910909
0.0001,1.0,6,0.23014218918979168,11.110230684280396,0.5587044118554928
0.0001,1.0,7,0.2474968321621418,5.225562691688538,0.5843602870996444
0.0001,1.0,-1,0.045093368738889694,0.04938342375680804,0.24776337489678082
0.0001,10.0,1,0.14565002359449863,0.4730299264192581,0.43920624847442913
0.0001,10.0,2,0.07217246014624834,0.020412697456777096,0.31910513785604944
0.0001,10.0,3,0.054222249891608953,0.010083121713250875,0.27099537539804763
0.0001,10.0,4,0.4495968781411648,7.290001571178436,0.7763617961864006
0.0001,10.0,5,0.5497914850711823,1.110541194677353,0.8530870275075829
0.0001,10.0,6,0.5026626512408257,0.538805577903986,0.7986444465510927
0.0001,10.0,7,0.3021172992885113,3.887815922498703,0.628647550882939
0.0001,10.0,-1,0.204416174441576,0.007721085450612009,0.5254114278460724
0.0001,0.0,,0.12151681631803513,,0.39841912084605935
