learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.041037244722247124,0.7946498766541481,0.23241885844491988
0.0001,0.001,2,0.03883690573275089,0.1333846114575863,0.22632620355669136
0.0001,0.001,3,0.058695465326309204,0.023435339564457536,0.282548072143813
0.0001,0.001,4,0.060888093430548906,79.48217868804932,0.29151128161610307
0.0001,0.001,5,0.05385213252156973,49.531941413879395,0.26840444057473745
0.0001,0.001,6,0.040814388543367386,18.18564224243164,0.23603449174950264
0.0001,0.001,7,0.035902247997000813,8.217825710773468,0.21707227228101392
0.0001,0.001,-1,0.04725506342947483,0.7542013749480247,0.24585950442657908
0.0001,0.01,1,0.04179195547476411,0.8019523695111275,0.23629381185704473
0.0001,0.01,2,0.03890980500727892,0.13254008907824755,0.22820433007236296
0.0001,0.01,3,0.043074751272797585,0.02359301783144474,0.24321750441864193
0.0001,0.01,4,0.046381202060729265,17.23847806453705,0.25086082124447395
0.0001,0.01,5,0.11820778530091047,13.804218888282776,0.4008034336692592
0.0001,0.01,6,0.04362829774618149,8.920498371124268,0.24522251324651415
0.0001,0.01,7,0.03692477592267096,3.5868029296398163,0.2322705533755388
0.0001,0.01,-1,0.032369487918913364,0.4419407993555069,0.2141896505889576
0.0001,0.1,1,0.04378282744437456,0.7908927649259567,0.24644029948768326
0.0001,0.1,2,0.04265457624569535,0.12897846288979053,0.24282437802526263
0.0001,0.1,3,0.042388373520225286,0.023052857723087072,0.23691386305446366
0.0001,0.1,4,0.2481331881135702,2.3155088126659393,0.570737790497754
0.0001,0.1,5,0.1288882251828909,1.643109917640686,0.4091764704378059
0.0001,0.1,6,0.21096685715019703,0.917317621409893,0.5243642814005607
0.0001,0.1,7,0.049134557135403156,0.9683754220604897,0.25755725486960684
0.0001,0.1,-1,0.03631179826334119,0.31288664415478706,0.2252183586971695
0.0001,1.0,1,0.0597709403373301,0.7190506681799889,0.28046539574646023
0.0001,1.0,2,0.04378098947927356,0.10652455314993858,0.24723301266999667
0.0001,1.0,3,0.039658896159380674,0.020429606782272458,0.22743117450924216
0.0001,1.0,4,0.31015076488256454,15.68574070930481,0.6586796147174802
0.0001,1.0,5,0.3630184642970562,4.954855024814606,0.7121990351434545
0.0001,1.0,6,0.24541117995977402,9.53793478012085,0.5784136643843035
0.0001,1.0,7,0.2319115214049816,0.12131274025887251,0.5603168908011509
0.0001,1.0,-1,0.045212989673018456,0.053669660817831755,0.24602865459564668
0.0001,10.0,1,0.07191763166338205,0.45429467037320137,0.31899579006098844
0.0001,10.0,2,0.041204498149454594,0.02655316749587655,0.22878212887788082
0.0001,10.0,3,0.10281086526811123,0.007552161405328661,0.36840718539622225
0.0001,10.0,4,0.5251095928251743,4.894041001796722,0.8228229801468159
0.0001,10.0,5,0.3800661638379097,2.6452860236167908,0.7113743621719081
0.0001,10.0,6,0.3665097504854202,4.432736873626709,0.7129964363552069
0.0001,10.0,7,0.446385495364666,0.24271511659026146,0.7644792565925349
0.0001,10.0,-1,0.18137979693710804,0.00627315923338756,0.49867957501686616
0.0001,0.0,,0.07148392032831907,,0.3096982122371293
