learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.21394521184265614,0.8257435411214828,0.533912350956604
0.0001,0.001,2,0.08173444122076035,0.1243453323841095,0.32929100561395663
0.0001,0.001,3,0.2227723728865385,0.026250242488458753,0.5449708247742309
0.0001,0.001,4,0.04266483895480633,116.6591444015503,0.2396869256465345
0.0001,0.001,5,0.2262064553797245,63.24488353729248,0.5341357172740124
0.0001,0.001,6,0.03902114136144519,22.409675121307373,0.2332008282067476
0.0001,0.001,7,0.03534127585589886,10.12605082988739,0.21972106471544064
0.0001,0.001,-1,0.21732418984174728,1.4510637372732162,0.5271900969695131
0.0001,0.01,1,0.19686419516801834,0.8316855505108833,0.5099055466040329
0.0001,0.01,2,0.20103370398283005,0.12305311765521765,0.5104241322102893
0.0001,0.01,3,0.21482883021235466,0.025941579369828105,0.528084387969241
0.0001,0.01,4,0.031313245883211493,9.801146268844604,0.21021409477760958
0.0001,0.01,5,0.13062140066176653,13.765243530273438,0.41255874475153087
0.0001,0.01,6,0.05118691548705101,7.584664463996887,0.26392037247774613
0.0001,0.01,7,0.03924422385171056,5.050625383853912,0.225696485675126
0.0001,0.01,-1,0.04055370856076479,0.7716415077447891,0.2277570628532323
0.0001,0.1,1,0.21548358350992203,0.8238706439733505,0.5224906931457894
0.0001,0.1,2,0.2068474180996418,0.12120136339217424,0.5237388373382047
0.0001,0.1,3,0.21949036419391632,0.025887457421049476,0.5540813762389174
0.0001,0.1,4,0.045173599384725094,1.7474371790885925,0.24743280349519997
0.0001,0.1,5,0.22264081053435802,1.583888828754425,0.5311277461113069
0.0001,0.1,6,0.07520225550979376,0.9911853075027466,0.31737000149606753
0.0001,0.1,7,0.06248479941859841,0.747862309217453,0.28847155756327447
0.0001,0.1,-1,0.03689918480813503,0.24291187338531017,0.22627014640417323
0.0001,1.0,1,0.20996388792991638,0.752062514424324,0.5294409742837173
0.0001,1.0,2,0.13014027196913958,0.10188200697302818,0.4169101491458734
0.0001,1.0,3,0.07970406673848629,0.02456067269667983,0.31491954693376983
0.0001,1.0,4,0.33679429814219475,17.905168771743774,0.6623604203329969
0.0001,1.0,5,0.254845941439271,13.385037422180176,0.583554207386343
0.0001,1.0,6,0.3207102604210377,7.246515929698944,0.6711256768819359
0.0001,1.0,7,0.2648197375237942,0.11061450839042664,0.5940668818443254
0.0001,1.0,-1,0.061043540481477976,0.06086979154497385,0.28794667377343386
0.0001,10.0,1,0.18093723058700562,0.4884497784078121,0.4918271619429216
0.0001,10.0,2,0.07071746606379747,0.02615245501510799,0.3012638540404783
0.0001,10.0,3,0.07689226418733597,0.011976807960309088,0.3203182822537494
0.0001,10.0,4,0.4846091568470001,4.255387723445892,0.7992699351682553
0.0001,10.0,5,0.47193073108792305,2.2130264043807983,0.7954516074226701
0.0001,10.0,6,0.48527267202734947,0.5635588467121124,0.8186481387996651
0.0001,10.0,7,0.3921163007616997,0.2111428901553154,0.7300498395797531
0.0001,10.0,-1,0.22009237855672836,0.007941220770590007,0.541670696343368
0.0001,0.0,,0.22414707764983177,,0.5535225899656998
