learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.13256597612053156,0.8949765264987946,0.427013912058583
0.0001,0.001,2,0.14276373945176601,0.1630469188094139,0.4245974646154483
0.0001,0.001,3,0.12411253992468119,0.03379673627205193,0.41069244254120346
0.0001,0.001,4,0.03229165473021567,85.06058692932129,0.21000923880731057
0.0001,0.001,5,0.08973157778382301,59.93161916732788,0.3392344535369947
0.0001,0.001,6,0.06496907630935311,22.928407669067383,0.29722218695884195
0.0001,0.001,7,0.03536025481298566,9.993799328804016,0.21324330888857118
0.0001,0.001,-1,0.05813789879903197,0.6446514800190926,0.27466748550305364
0.0001,0.01,1,0.12293481174856424,0.9049524888396263,0.40352770322969445
0.0001,0.01,2,0.1303487541154027,0.1642175242304802,0.42643845364256566
0.0001,0.01,3,0.1294030025601387,0.03363249823451042,0.41094851375770564
0.0001,0.01,4,0.03265614504925907,8.83864450454712,0.20706104728837743
0.0001,0.01,5,0.05394519818946719,11.287488341331482,0.27478137490146004
0.0001,0.01,6,0.03563485573977232,6.393156409263611,0.2175353606227647
0.0001,0.01,7,0.08623541984707117,6.977818012237549,0.3389286682364995
0.0001,0.01,-1,0.04085924290120602,0.5394440442323685,0.232855698555882
0.0001,0.1,1,0.1345870140939951,0.8859086036682129,0.43678227280796117
0.0001,0.1,2,0.13368808012455702,0.15990712866187096,0.4223979924853052
0.0001,0.1,3,0.13111016619950533,0.03285274235531688,0.42098151644384907
0.0001,0.1,4,0.15313184261322021,2.131900519132614,0.45861240721488344
0.0001,0.1,5,0.18960979022085667,1.8312284648418427,0.504306943053717
0.0001,0.1,6,0.1305181561037898,1.1832036823034286,0.42440237141716786
0.0001,0.1,7,0.07198125217109919,0.7143346145749092,0.3205138672724929
0.0001,0.1,-1,0.04228314058855176,0.29534465074539185,0.23532298263645504
0.0001,1.0,1,0.13178468216210604,0.7998161241412163,0.41844184966485576
0.0001,1.0,2,0.12483325507491827,0.12977146916091442,0.40163534922102667
0.0001,1.0,3,0.12566857691854239,0.02931085415184498,0.4040571042256752
0.0001,1.0,4,0.4234134182333946,8.258804261684418,0.7411542836261121
0.0001,1.0,5,0.31133729219436646,9.872993469238281,0.6474396351277633
0.0001,1.0,6,0.32529204711318016,5.7932018637657166,0.6580650484147845
0.0001,1.0,7,0.23004101403057575,0.12276686448603868,0.5554075947951974
0.0001,1.0,-1,0.05256914673373103,0.06579715013504028,0.2637477770295153
0.0001,10.0,1,0.09225144982337952,0.49277109280228615,0.3558237331733681
0.0001,10.0,2,0.10375912208110094,0.028041144600138068,0.37414713029417185
0.0001,10.0,3,0.035744715481996536,0.007050058513414115,0.22800523752090154
0.0001,10.0,4,0.5077969469130039,3.397153615951538,0.8435874186252368
0.0001,10.0,5,0.4411936290562153,2.1881353557109833,0.7831659992208103
0.0001,10.0,6,0.5147053934633732,0.5347094535827637,0.8192140176286774
0.0001,10.0,7,0.4287131205201149,0.25670118257403374,0.7600216548764023
0.0001,10.0,-1,0.21461924724280834,0.00853875617031008,0.5286898007788727
0.0001,0.0,,0.13318387139588594,,0.41325312440617085
