learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.09474173933267593,0.7564936727285385,0.3547628201998067
0.0001,0.001,2,0.09521153289824724,0.13839550875127316,0.3531483215129576
0.0001,0.001,3,0.09207168035209179,0.03424107702448964,0.34332536845386724
0.0001,0.001,4,0.06974630802869797,105.46709823608398,0.308341347319082
0.0001,0.001,5,0.0665638642385602,68.47259712219238,0.3010640087497224
0.0001,0.001,6,0.050548684783279896,29.38886547088623,0.26301274440070527
0.0001,0.001,7,0.09928144048899412,13.514428973197937,0.36832374479906305
0.0001,0.001,-1,0.0861669396981597,0.8955169543623924,0.3389528786260461
0.0001,0.01,1,0.08856948092579842,0.7616058588027954,0.346914277396746
0.0001,0.01,2,0.09219519421458244,0.13842331990599632,0.3500722084268876
0.0001,0.01,3,0.07942159287631512,0.03401201730594039,0.32424253148618926
0.0001,0.01,4,0.03820676263421774,11.825575232505798,0.223736303906487
0.0001,0.01,5,0.07279367465525866,15.269487023353577,0.310251293524717
0.0001,0.01,6,0.04400082537904382,9.295401811599731,0.23753110082417472
0.0001,0.01,7,0.04300987860187888,4.562579095363617,0.24312616157322975
0.0001,0.01,-1,0.03373872768133879,0.40392105281352997,0.21260870514022778
0.0001,0.1,1,0.10106544941663742,0.7530713081359863,0.37161293183850974
0.0001,0.1,2,0.09333951957523823,0.1348207574337721,0.3605389675158672
0.0001,0.1,3,0.08996704034507275,0.03370419982820749,0.3469103690686317
0.0001,0.1,4,0.24266935884952545,101.8172721862793,0.5531587481351338
0.0001,0.1,5,0.2126334309577942,38.900405406951904,0.5326332969348946
0.0001,0.1,6,0.14579531736671925,1.5723272114992142,0.4414204982057062
0.0001,0.1,7,0.06539598619565368,0.7235550284385681,0.3012785613466536
0.0001,0.1,-1,0.04443418746814132,0.3495839163661003,0.24563470194366419
0.0001,1.0,1,0.09416450466960669,0.6836197450757027,0.3569373496649825
0.0001,1.0,2,0.09152589738368988,0.1112687885761261,0.3525113171244674
0.0001,1.0,3,0.09115448873490095,0.029296105494722724,0.34812585617065944
0.0001,1.0,4,0.2514816168695688,45.83055353164673,0.5840247785756225
0.0001,1.0,5,0.35621197894215584,5.158263087272644,0.7013880329165953
0.0001,1.0,6,0.26368362829089165,11.02738618850708,0.5926067841882304
0.0001,1.0,7,0.2388764936476946,7.089567184448242,0.557670853364849
0.0001,1.0,-1,0.05585328442975879,0.05881266249343753,0.2685226280904677
0.0001,10.0,1,0.06982427183538675,0.4284565933048725,0.3027884195299789
0.0001,10.0,2,0.06071464251726866,0.022992237471044064,0.2904352568697129
0.0001,10.0,3,0.060739212203770876,0.00888967385981232,0.28348810513538014
0.0001,10.0,4,0.4484676383435726,6.929390370845795,0.7714533922491665
0.0001,10.0,5,0.38986901566386223,4.9389808177948,0.7347612453799758
0.0001,10.0,6,0.5263682901859283,0.5706886574625969,0.8445598162809709
0.0001,10.0,7,0.4525767117738724,0.19234228134155273,0.7742828372738442
0.0001,10.0,-1,0.1990947686135769,0.008689036185387522,0.5267480894761758
0.0001,0.0,,0.0816761115565896,,0.3235230290362258
