learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.05183355417102575,0.9210790246725082,0.26694900142109496
0.0001,0.001,2,0.11690505221486092,0.16324030049145222,0.38851138327222096
0.0001,0.001,3,0.06301124067977071,0.044030634220689535,0.2900186293753224
0.0001,0.001,4,0.07414989173412323,130.258225440979,0.3175099618032261
0.0001,0.001,5,0.08510121237486601,85.1106424331665,0.3341253488283915
0.0001,0.001,6,0.034498593769967556,23.762231588363647,0.2131648702395633
0.0001,0.001,7,0.04513398976996541,11.421501874923706,0.24078045380469956
0.0001,0.001,-1,0.06351323518902063,0.8106628730893135,0.2890609562061462
0.0001,0.01,1,0.10575889609754086,0.9234910905361176,0.3775563000637671
0.0001,0.01,2,0.1059025889262557,0.1614790167659521,0.387660178403939
0.0001,0.01,3,0.09394776076078415,0.04364126501604915,0.3506611733672521
0.0001,0.01,4,0.04031453747302294,10.574313998222351,0.22610487091202622
0.0001,0.01,5,0.11722859367728233,11.990362882614136,0.3995385703119035
0.0001,0.01,6,0.04641417181119323,8.242526650428772,0.2525445514869301
0.0001,0.01,7,0.03815484372898936,3.9773213863372803,0.22427962413811403
0.0001,0.01,-1,0.035800754092633724,0.527386449277401,0.21356504136229648
0.0001,0.1,1,0.09415494836866856,0.9092861115932465,0.3530598799185713
0.0001,0.1,2,0.10638473276048899,0.1584287490695715,0.37928233448315013
0.0001,0.1,3,0.10264130681753159,0.0428763865493238,0.3697474682517605
0.0001,0.1,4,0.07822286244481802,2.367601305246353,0.31924568927866825
0.0001,0.1,5,0.2399465497583151,42.124980449676514,0.5872514767219571
0.0001,0.1,6,0.14808957371860743,1.3363615721464157,0.43596614115726184
0.0001,0.1,7,0.07253681402653456,0.7364484816789627,0.30596587756990307
0.0001,0.1,-1,0.03410041192546487,0.26474218256771564,0.21871040032174224
0.0001,1.0,1,0.1298178806900978,0.8329103216528893,0.4025394572114129
0.0001,1.0,2,0.14686389360576868,0.1277015432715416,0.4462132695703709
0.0001,1.0,3,0.12172817718237638,0.037181099876761436,0.40848940526620675
0.0001,1.0,4,0.3573984168469906,11.868021845817566,0.6839224467496694
0.0001,1.0,5,0.3370376341044903,11.00150728225708,0.6604289765742553
0.0001,1.0,6,0.32859520986676216,7.1023582220077515,0.6466743218117231
0.0001,1.0,7,0.2564639914780855,0.13315270468592644,0.5783774390428624
0.0001,1.0,-1,0.03705029562115669,0.04330926714465022,0.22342097708084613
0.0001,10.0,1,0.0366819491609931,0.5133649520576,0.22324166792238853
0.0001,10.0,2,0.08728841226547956,0.030545711517333984,0.3523773156643232
0.0001,10.0,3,0.03279976057820022,0.009921810938976705,0.2096280040745779
0.0001,10.0,4,0.45408714190125465,5.697975397109985,0.7785798313677916
0.0001,10.0,5,0.5096576511859894,1.2359006702899933,0.8145790552223559
0.0001,10.0,6,0.4812738932669163,0.6312694698572159,0.7990961792005714
0.0001,10.0,7,0.39815453067421913,0.27796440199017525,0.732163247646334
0.0001,10.0,-1,0.18389596231281757,0.007443414127919823,0.49666403756602273
0.0001,0.0,,0.13368218671530485,,0.4198572656548923
