learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.03376975515857339,1.0554582178592682,0.21992102841334737
0.0001,0.001,2,0.05958783905953169,0.15916954539716244,0.2731753421590861
0.0001,0.001,3,0.06176904262974858,0.033932759426534176,0.2869921132734757
0.0001,0.001,4,0.05022173374891281,113.75024604797363,0.2564301639715443
0.0001,0.001,5,0.04153123963624239,62.370018005371094,0.23889035500918307
0.0001,0.001,6,0.05201566778123379,23.764484167099,0.26084600431405214
0.0001,0.001,7,0.03355134860612452,8.845667481422424,0.2092626483674037
0.0001,0.001,-1,0.029227818828076124,1.2041844427585602,0.19565909156764358
0.0001,0.01,1,0.041730905417352915,1.0582930594682693,0.23727067068912885
0.0001,0.01,2,0.05460301274433732,0.15925651602447033,0.27642197851889516
0.0001,0.01,3,0.06966218445450068,0.03317376412451267,0.31361020700777464
0.0001,0.01,4,0.03445963794365525,7.1453357338905334,0.2169041738238362
0.0001,0.01,5,0.058455800637602806,9.72086501121521,0.2823226075340371
0.0001,0.01,6,0.043101366609334946,6.773807168006897,0.2420471804570222
0.0001,0.01,7,0.035753194242715836,4.351189732551575,0.22534258778465865
0.0001,0.01,-1,0.03295997413806617,0.4817785881459713,0.20561518862701597
0.0001,0.1,1,0.048392497934401035,1.0387999266386032,0.2531463504863042
0.0001,0.1,2,0.051839374005794525,0.1538081243634224,0.2694233429802181
0.0001,0.1,3,0.046226446982473135,0.03313445672392845,0.2481172171310007
0.0001,0.1,4,0.052295791916549206,1.6809026002883911,0.2621631352217433
0.0001,0.1,5,0.15627539530396461,1.763881042599678,0.4473444400394148
0.0001,0.1,6,0.10675003007054329,1.3099833279848099,0.3778495705271539
0.0001,0.1,7,0.0419040909036994,0.5661682933568954,0.2357782212924696
0.0001,0.1,-1,0.03487911494448781,0.24914289265871048,0.2127289301926499
0.0001,1.0,1,0.05786982271820307,0.9389287233352661,0.2820543478350446
0.0001,1.0,2,0.06610988732427359,0.1215185159817338,0.3002701742128758
0.0001,1.0,3,0.051587373949587345,0.029981328872963786,0.2598304968277812
0.0001,1.0,4,0.23349332064390182,50.616061210632324,0.5416267661020013
0.0001,1.0,5,0.3681631051003933,15.514695525169373,0.7117370887821554
0.0001,1.0,6,0.2381440121680498,13.23814582824707,0.565121927852935
0.0001,1.0,7,0.2323841918259859,0.1106587890535593,0.556220172001581
0.0001,1.0,-1,0.0511374338530004,0.05409653065726161,0.26499670754812543
0.0001,10.0,1,0.04460474941879511,0.5987098067998886,0.24444086724565628
0.0001,10.0,2,0.0688567515462637,0.025182412238791585,0.30540308169577146
0.0001,10.0,3,0.07714047934859991,0.012307117460295558,0.3193103688393136
0.0001,10.0,4,0.31451553478837013,7.035750389099121,0.6493718878695477
0.0001,10.0,5,0.5457664541900158,0.9136790633201599,0.8554352104036278
0.0001,10.0,6,0.5726914033293724,0.2571632191538811,0.8731674091370722
0.0001,10.0,7,0.43037407100200653,4.038423240184784,0.7289764897638563
0.0001,10.0,-1,0.15525027737021446,0.009606843115761876,0.4637347887994029
0.0001,0.0,,0.05919413361698389,,0.2871390277599855
