learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.09785259794443846,0.9035670459270477,0.36667853084649316
0.0001,0.001,2,0.08288265019655228,0.17543992400169373,0.33548469097415756
0.0001,0.001,3,0.09191108774393797,0.038100285455584526,0.35615355553645184
0.0001,0.001,4,0.09319680742919445,135.86634922027588,0.35871228979053815
0.0001,0.001,5,0.11635494977235794,69.08258724212646,0.39444657742451483
0.0001,0.001,6,0.071755257435143,17.834059238433838,0.31041143785716613
0.0001,0.001,7,0.06490129884332418,9.52884554862976,0.2910704665357978
0.0001,0.001,-1,0.09096118621528149,0.7063971683382988,0.340117949188986
0.0001,0.01,1,0.09567719977349043,0.903485395014286,0.3586245693050645
0.0001,0.01,2,0.10250855144113302,0.1772568766027689,0.3735362708014759
0.0001,0.01,3,0.10053497180342674,0.03858564142137766,0.36957457065331734
0.0001,0.01,4,0.055449353531003,17.66656994819641,0.27726461631462024
0.0001,0.01,5,0.20157782174646854,15.427119851112366,0.5239206329385623
0.0001,0.01,6,0.09063122794032097,6.887911081314087,0.3550534068500766
0.0001,0.01,7,0.04061575420200825,3.816369742155075,0.23150886360036854
0.0001,0.01,-1,0.08256965409964323,0.5583190023899078,0.33340148973857
0.0001,0.1,1,0.10233696829527617,0.8920421525835991,0.36052113544451575
0.0001,0.1,2,0.10546480305492878,0.17268117517232895,0.3744716678249764
0.0001,0.1,3,0.1187370615079999,0.03807328827679157,0.40374885805200655
0.0001,0.1,4,0.05757269915193319,2.2170073986053467,0.2765603205001662
0.0001,0.1,5,0.2451493889093399,31.89677357673645,0.5702138981400484
0.0001,0.1,6,0.17006694711744785,1.120944619178772,0.46924918158421486
0.0001,0.1,7,0.16675209440290928,0.7502543777227402,0.4668650346388099
0.0001,0.1,-1,0.043005062732845545,0.2777474783360958,0.23678829368079132
0.0001,1.0,1,0.10004050470888615,0.8089862763881683,0.37420371613603964
0.0001,1.0,2,0.09583152178674936,0.14003553986549377,0.3512846674604171
0.0001,1.0,3,0.11442803405225277,0.033725851215422153,0.396295109347466
0.0001,1.0,4,0.30793730542063713,18.45035409927368,0.6296419636492061
0.0001,1.0,5,0.3660637140274048,5.797623991966248,0.7277527003936608
0.0001,1.0,6,0.23163012973964214,13.944107413291931,0.561202589937286
0.0001,1.0,7,0.26816820353269577,0.13043445255607367,0.5914788825493691
0.0001,1.0,-1,0.05550592811778188,0.05655998922884464,0.27275806556311477
0.0001,10.0,1,0.07557086739689112,0.5104649513959885,0.32053669142322294
0.0001,10.0,2,0.08321110205724835,0.027174996677786112,0.33328855512533984
0.0001,10.0,3,0.09093105979263783,0.01307568047195673,0.35598747841645495
0.0001,10.0,4,0.3385731764137745,9.150142550468445,0.6696402314465665
0.0001,10.0,5,0.5428258627653122,1.1005592495203018,0.8553065827645717
0.0001,10.0,6,0.566835954785347,0.3276374116539955,0.871654333452492
0.0001,10.0,7,0.39745835587382317,1.1127802580595016,0.732873461144028
0.0001,10.0,-1,0.23664592765271664,0.00815184146631509,0.5633667507429893
0.0001,0.0,,0.1133530093356967,,0.38533196785223145
