learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.0847834749147296,0.7569969817996025,0.3307280848034824
0.0001,0.001,2,0.09571008291095495,0.13329691160470247,0.3534299835105799
0.0001,0.001,3,0.10092402901500463,0.028293916722759604,0.3561583139343158
0.0001,0.001,4,0.08225026074796915,133.7865982055664,0.32869013118792184
0.0001,0.001,5,0.0929223308339715,70.0717225074768,0.34976305475097974
0.0001,0.001,6,0.05027390969917178,21.918543815612793,0.26039821413839637
0.0001,0.001,7,0.05158048961311579,10.859009981155396,0.2595713526665705
0.0001,0.001,-1,0.07784685678780079,1.1369674652814865,0.32907817052307414
0.0001,0.01,1,0.08997279312461615,0.7569170743227005,0.3408914722554442
0.0001,0.01,2,0.092711690813303,0.13286124262958765,0.3453396224374935
0.0001,0.01,3,0.08495699055492878,0.028477730927988887,0.33119903301828524
0.0001,0.01,4,0.034170102793723345,9.330095410346985,0.22210336899193664
0.0001,0.01,5,0.09162622690200806,17.202581644058228,0.3516070047661287
0.0001,0.01,6,0.058268983382731676,11.650240302085876,0.28167712038232356
0.0001,0.01,7,0.04603799805045128,5.246680855751038,0.24106991579689216
0.0001,0.01,-1,0.07006742153316736,0.910599872469902,0.29964970739764835
0.0001,0.1,1,0.08390254899859428,0.747454859316349,0.34411354968398633
0.0001,0.1,2,0.09336800500750542,0.1296523828059435,0.35378475016303745
0.0001,0.1,3,0.09931723866611719,0.028245283057913184,0.3714274244635988
0.0001,0.1,4,0.19329248182475567,2.3255846798419952,0.5025938034042927
0.0001,0.1,5,0.22475634701550007,37.96182107925415,0.5573422432891236
0.0001,0.1,6,0.11454036179929972,1.1189841702580452,0.3943247153329994
0.0001,0.1,7,0.0905353743582964,0.9148542508482933,0.347162324601885
0.0001,0.1,-1,0.039059701608493924,0.26015913113951683,0.22680370567391123
0.0001,1.0,1,0.09345022682100534,0.6763228625059128,0.3528834209292227
0.0001,1.0,2,0.08749319426715374,0.10689194686710835,0.33771123455799335
0.0001,1.0,3,0.08100257348269224,0.02526290062814951,0.3293276485274963
0.0001,1.0,4,0.403931625187397,11.742681741714478,0.7359127559300376
0.0001,1.0,5,0.33380405977368355,8.655107140541077,0.6546923558249449
0.0001,1.0,6,0.3358178921043873,5.108246922492981,0.6915661285891304
0.0001,1.0,7,0.2388887107372284,4.609962165355682,0.5773061791927607
0.0001,1.0,-1,0.04108929168432951,0.04378637298941612,0.23895061268783188
0.0001,10.0,1,0.07712184078991413,0.41445623338222504,0.3131591091798924
0.0001,10.0,2,0.08180480916053057,0.02489462005905807,0.3260876605732819
0.0001,10.0,3,0.0824354998767376,0.011645276797935367,0.33124942845733457
0.0001,10.0,4,0.47336595505476,3.821333944797516,0.8334567415661109
0.0001,10.0,5,0.3707682937383652,3.5269649624824524,0.6974221146315861
0.0001,10.0,6,0.5718624964356422,0.3267355002462864,0.885264790333659
0.0001,10.0,7,0.516464114189148,0.4661535993218422,0.8221954284439775
0.0001,10.0,-1,0.19153545796871185,0.009391035418957472,0.50744178276559
0.0001,0.0,,0.09960188623517752,,0.3675191414399488
