learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss,test_rel_rmse
0.0001,0.001,1,0.15881595015525818,0.8696931898593903,0.46984194461588086
0.0001,0.001,2,0.14045497216284275,0.20473528280854225,0.44029195893267903
0.0001,0.001,3,0.16495413146913052,0.050554176326841116,0.47538482939370463
0.0001,0.001,4,0.06857122294604778,122.69503402709961,0.2963879762864691
0.0001,0.001,5,0.1328671770170331,90.89936923980713,0.42400629996507716
0.0001,0.001,6,0.15918138809502125,43.14918279647827,0.4611943750653822
0.0001,0.001,7,0.11919368710368872,17.70411443710327,0.4012568057381985
0.0001,0.001,-1,0.06930356100201607,0.8294334039092064,0.30122784206127534
0.0001,0.01,1,0.1536962054669857,0.873187854886055,0.4507285380399011
0.0001,0.01,2,0.1591939926147461,0.2045003455132246,0.46514263355285307
0.0001,0.01,3,0.1610158011317253,0.05192712461575866,0.46412152129573714
0.0001,0.01,4,0.04002877417951822,10.644666314125061,0.22843197279201582
0.0001,0.01,5,0.08100417163223028,12.742493867874146,0.3431736416332853
0.0001,0.01,6,0.05459137773141265,11.359153509140015,0.2749914567507157
0.0001,0.01,7,0.10381361562758684,7.288010954856873,0.3695641018467182
0.0001,0.01,-1,0.07967089395970106,0.4113454855978489,0.327225788457623
0.0001,0.1,1,0.14891722984611988,0.8650498986244202,0.43545856004232847
0.0001,0.1,2,0.15181153267621994,0.19997559860348701,0.4591256683593374
0.0001,0.1,3,0.15103019028902054,0.05021059466525912,0.4572452553833148
0.0001,0.1,4,0.0569776576012373,1.8527241945266724,0.28449110960929785
0.0001,0.1,5,0.28203725442290306,46.93105363845825,0.6170817732469259
0.0001,0.1,6,0.18677050434052944,1.43793523311615,0.505888371987988
0.0001,0.1,7,0.06846318859606981,0.9205171763896942,0.30019812054253825
0.0001,0.1,-1,0.0404646338429302,0.29520514979958534,0.2343193213945219
0.0001,1.0,1,0.15842845663428307,0.776274211704731,0.4588360996212862
0.0001,1.0,2,0.15320226550102234,0.1610344983637333,0.4502888558118726
0.0001,1.0,3,0.16468868777155876,0.043769719544798136,0.4714707851945095
0.0001,1.0,4,0.25730407424271107,0.5879567936062813,0.5890629831000184
0.0001,1.0,5,0.4575458951294422,5.644171953201294,0.779942638634961
0.0001,1.0,6,0.3008335866034031,14.063307523727417,0.6149923643061811
0.0001,1.0,7,0.27313753589987755,12.082942485809326,0.5964579827862716
0.0001,1.0,-1,0.059451404958963394,0.06507011083886027,0.27599464652427286
0.0001,10.0,1,0.13101384695619345,0.46654606238007545,0.4158622710992461
0.0001,10.0,2,0.12780815176665783,0.021467227023094893,0.4129201681417786
0.0001,10.0,3,0.12340340670198202,0.012486666324548423,0.41241593503784285
0.0001,10.0,4,0.5004687532782555,5.928263485431671,0.7998470291390241
0.0001,10.0,5,0.565889909863472,1.4418432861566544,0.8710231181005864
0.0001,10.0,6,0.5628407299518585,0.6208482533693314,0.8751996152427135
0.0001,10.0,7,0.3071680776774883,4.468691319227219,0.6415365231522443
0.0001,10.0,-1,0.2664167359471321,0.008032364188693464,0.605982490822605
0.0001,0.0,,0.14505846053361893,,0.4478199572230331
